Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
13903,Record of Lodoss War: Deedlit in Wonder Labyrinth,PC,Unknown,N/A,N/A,N/A,0.10m,N/A,30th Apr 21,Action-Adventure
13904,Potion Craft: The Alchemist Simulator,PC,TinyBuild Games,N/A,N/A,N/A,0.10m,21st Sep 21,28th Sep 21,Simulation
13905,Unpacking,All,Humble Bundle,N/A,N/A,N/A,0.10m,02nd Nov 21,14th Dec 21,Puzzle
13906,World Series of Poker 2008: Battle for the Bracelets,PS3,Activision,N/A,N/A,N/A,N/A,25th Sep 07,N/A,Misc
13907,Gekido,PS,Interplay,N/A,N/A,N/A,N/A,18th May 00,N/A,Fighting
13908,Michael Jackson The Experience HD,PSV,Ubisoft,N/A,N/A,N/A,N/A,14th Feb 12,N/A,Misc
13909,Monkey Mischief! Party Time,Wii,Activision,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Misc
13910,Nascar Unleashed,PS3,Activision,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Racing
13911,Accel World vs. Sword Art Online: Millennium Twilight,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,07th Jul 17,04th Jul 18,Action
13912,Spider-Man: Web of Shadows,DS,Activision,N/A,7.9,N/A,N/A,21st Oct 08,N/A,Action
13913,nail'd,X360,Deep Silver,N/A,N/A,N/A,N/A,30th Nov 10,N/A,Racing
13914,Disney's The Jungle Book,GBA,Ubisoft,N/A,5.0,N/A,N/A,11th Feb 03,N/A,Platform
13915,Rolling Stone: Drum King,Wii,505 Games,N/A,N/A,N/A,N/A,26th May 09,N/A,Misc
13916,Little League World Series Baseball 2010,X360,Activision,N/A,N/A,N/A,N/A,20th Jul 10,N/A,Sports
13917,FootLOL: Epic Fail League,PC,HeroCraft,N/A,N/A,N/A,0.10m,07th Aug 13,22nd Apr 19,Sports
13918,Angry Birds: Star Wars,WiiU,Activision,N/A,N/A,N/A,N/A,29th Oct 13,16th Mar 18,Puzzle
13919,Army Men World War: Team Assault,PS,3DO,N/A,N/A,N/A,N/A,28th Nov 01,N/A,Action
13920,Murdered: Soul Suspect,X360,Square Enix,N/A,N/A,N/A,N/A,03rd Jun 14,06th Aug 18,Action-Adventure
13921,Tom Clancy's Splinter Cell,GBA,Ubisoft,N/A,N/A,N/A,N/A,27th Apr 03,N/A,Shooter
13922,Wolfenstein The Two Pack,PS4,Bethesda Softworks,N/A,N/A,N/A,N/A,22nd Aug 17,04th Jul 18,Shooter
13923,TrackMania Turbo,XOne,Ubisoft,N/A,N/A,N/A,N/A,22nd Mar 16,29th May 18,Racing
13924,Marvel vs. Capcom: Clash of Super Heroes,DC,Capcom,N/A,8.5,N/A,N/A,07th Oct 99,N/A,Fighting
13925,NBA Ballers: Rebound,PSP,Midway Games,N/A,7.3,N/A,N/A,09th May 06,N/A,Sports
13926,King's Field: The Ancient City,PS2,Agetec,N/A,N/A,N/A,N/A,25th Mar 02,N/A,Role-Playing
13927,Silent Scope Complete,XB,Konami,N/A,N/A,N/A,N/A,10th Feb 04,N/A,Shooter
13928,LEGO Rock Raiders,PS,LEGO Media,N/A,N/A,N/A,N/A,17th Aug 00,N/A,Strategy
13929,Odin Sphere: Leifthrasir,PS3,Atlus,N/A,N/A,N/A,N/A,07th Jun 16,N/A,Role-Playing
13930,Ghost in the Shell,PS,THQ,N/A,N/A,N/A,N/A,31st Oct 97,N/A,Simulation
13931,Tom Clancy's HAWX 2,Wii,Ubisoft,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Action
13932,Divinity: Original Sin,XOne,Focus Home Interactive,N/A,N/A,N/A,N/A,27th Oct 15,N/A,Role-Playing
13933,Evil Dead: Fistfull of Boomstick,XB,THQ,N/A,N/A,N/A,N/A,17th Jun 03,N/A,Action
13934,Nicktoons MLB,DS,2K Sports,N/A,N/A,N/A,N/A,13th Sep 11,N/A,Sports
13935,Blades of Time,PS3,Konami Digital Entertainment,N/A,N/A,N/A,N/A,06th Mar 12,N/A,Action
13936,Tom Clancy's Classic Trilogy,XB,Ubisoft,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Shooter
13937,Harvest Moon DS Cute (jp sales),DS,Natsume,N/A,N/A,N/A,N/A,25th Mar 08,N/A,Simulation
13938,Indigo Prophecy,XB,Atari,N/A,N/A,N/A,N/A,26th Sep 05,N/A,Adventure
13939,Bleach: Dark Souls (JP sales),DS,Sega,N/A,N/A,N/A,N/A,07th Oct 08,N/A,Fighting
13940,Farming Simulator 2011,PC,Unknown,N/A,N/A,N/A,0.10m,29th Oct 10,N/A,Simulation
13941,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,Benesse,N/A,N/A,N/A,N/A,28th Jun 07,N/A,Misc
13942,Over the Hedge,XB,Activision,N/A,6.6,N/A,N/A,09th May 06,N/A,Platform
13943,Start the Party! Save the World,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,25th Nov 11,N/A,Misc
13944,SCORE International Baja 1000: The Official Game,Wii,Activision,N/A,N/A,N/A,N/A,28th Oct 08,N/A,Racing
13945,Sneakers,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,22nd Oct 02,N/A,Puzzle
13946,Crime Crackers,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,03rd Dec 94,N/A,Role-Playing
13947,NHL 2K6,X360,2K Sports,N/A,7.3,N/A,N/A,16th Nov 05,N/A,Sports
13948,Thor: God of Thunder,3DS,Sega,N/A,6.0,N/A,N/A,13th Sep 11,N/A,Action
13949,Guilty Gear Xrd REV 2,PS4,Aksys Games,N/A,N/A,N/A,N/A,26th May 17,04th Aug 18,Fighting
13950,Kekkaishi: Karasumori Ayakashi Kidan,DS,Namco Bandai,N/A,N/A,N/A,0.10m,24th May 07,N/A,Action
13951,Contact,DS,Atlus,N/A,N/A,N/A,N/A,19th Oct 06,N/A,Role-Playing
13952,Micro Machines V3,PS,Midway Games,N/A,N/A,N/A,N/A,30th Nov 97,N/A,Racing
13953,Dragon Ball: Evolution,PSP,Namco Bandai,N/A,3.4,N/A,N/A,08th Apr 09,N/A,Fighting
13954,College Hoops 2K6,XB,2K Sports,N/A,8.3,N/A,N/A,21st Nov 05,N/A,Sports
13955,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,Sega,N/A,N/A,N/A,N/A,21st Sep 00,N/A,Adventure
13956,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,THQ,N/A,8.6,N/A,N/A,11th Mar 10,N/A,Strategy
13957,Idol Janshi Suchie-Pai Remix,SAT,Jaleco,N/A,N/A,N/A,N/A,29th Sep 95,N/A,Misc
13958,Big League Sports,Wii,Activision,N/A,N/A,N/A,N/A,11th Nov 08,N/A,Sports
13959,Exhibition Volume 03,XB,Microsoft,N/A,N/A,N/A,N/A,17th Jul 03,25th Sep 18,Misc
13960,Cubic Ninja,3DS,Ubisoft,N/A,5.5,N/A,N/A,14th Jun 11,N/A,Platform
13961,Zero4 Champ RR-Z,SNES,Media Rings,N/A,N/A,N/A,N/A,25th Nov 95,N/A,Racing
13962,Initial D: Street Stage,PSP,Sega,N/A,N/A,N/A,N/A,23rd Feb 06,N/A,Racing
13963,Tales of Innocence R,PSV,Namco Bandai,N/A,N/A,N/A,N/A,26th Jan 12,N/A,Role-Playing
13964,Nancy Drew: The Model Mysteries,DS,THQ,N/A,N/A,N/A,N/A,10th Feb 10,N/A,Puzzle
13965,Opoona,Wii,KOEI,N/A,6.4,N/A,N/A,25th Mar 08,N/A,Role-Playing
13966,Harry Potter and the Deathly Hallows - Part 2,PC,Electronic Arts,N/A,4.3,N/A,N/A,12th Jul 11,N/A,Action
13967,Predator: Concrete Jungle,XB,VU Games,N/A,N/A,N/A,N/A,26th Apr 05,N/A,Action
13968,Sumikko Gurashi: Sumikko Park e Youkoso,NS,Nippon Columbia,N/A,N/A,N/A,N/A,07th Dec 17,07th Jan 18,Misc
13969,NatGeo Challenge! Wild Life,PS3,D3 Publisher,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Misc
13970,May's Mystery: Forbidden Memories,DS,Unknown,N/A,N/A,N/A,N/A,28th Sep 11,N/A,Puzzle
13971,System Flaw,DS,Storm City Games,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Shooter
13972,Lucky * Star: Ryouou Gakuen Outousai,PS2,Kadokawa Shoten,N/A,N/A,N/A,N/A,24th Jan 08,N/A,Adventure
13973,SpongeBob: HeroPants,X360,Activision,N/A,N/A,N/A,N/A,03rd Feb 15,15th Apr 18,Action-Adventure
13974,Rapala Pro Bass Fishing 2010,DS,Activision,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Sports
13975,Naruto Shippuuden: Gekitou Ninja Taisen! EX,Wii,Takara Tomy,N/A,N/A,N/A,N/A,22nd Feb 07,N/A,Fighting
13976,Universal Studios Theme Parks Adventure,GC,Kemco,N/A,5.1,N/A,N/A,18th Dec 01,N/A,Misc
13977,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,DS,Nintendo,N/A,N/A,N/A,N/A,27th Aug 09,N/A,Misc
13978,Fifi and the Flowertots,DS,Avanquest,N/A,N/A,N/A,N/A,17th Jul 09,N/A,Misc
13979,Just Dance 2018,X360,Ubisoft,N/A,N/A,N/A,N/A,24th Oct 17,06th Apr 18,Music
13980,Piglet's Big Game,PS2,Gotham Games,N/A,N/A,N/A,N/A,19th Mar 03,N/A,Platform
13981,Mystery Stories: Curse of the Ancient Spirits,DS,Unknown,N/A,N/A,N/A,N/A,28th Jun 11,N/A,Adventure
13982,Ben 10 Galactic Racing,X360,D3 Publisher,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Racing
13983,MySims SkyHeroes,X360,Electronic Arts,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Action
13984,Real Bout Garou Densetsu,SAT,SNK,N/A,N/A,N/A,N/A,20th Sep 96,N/A,Fighting
13985,Cate West: The Vanishing Files,DS,Destineer,N/A,N/A,N/A,N/A,15th Dec 08,N/A,Adventure
13986,Project FIFA World Cup,PS2,EA Sports,N/A,N/A,N/A,N/A,30th May 02,N/A,Sports
13987,The BIGS 2,PSP,2K Sports,N/A,6.8,N/A,N/A,07th Jul 09,N/A,Sports
13988,Rocky: Legends,XB,Ubisoft,N/A,N/A,N/A,N/A,28th Sep 04,25th Sep 18,Sports
13989,Dragon Ball Z: Shin Budokai - Another Road,PSP,Atari,N/A,7.2,N/A,0.10m,20th Mar 07,N/A,Fighting
13990,Lord of Apocalypse,PSP,Square Enix,N/A,N/A,N/A,N/A,17th Dec 11,N/A,Role-Playing
13991,Jikkyou Powerful Pro Yakyuu 2013,PSV,Konami Digital Entertainment,N/A,N/A,N/A,N/A,24th Oct 13,27th Oct 18,Sports
13992,NeverDead,X360,Konami,N/A,N/A,N/A,N/A,31st Jan 12,N/A,Shooter
13993,Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,GBA,Nintendo,N/A,N/A,N/A,N/A,10th Aug 04,N/A,Adventure
13994,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,Alchemist,N/A,N/A,N/A,N/A,27th Nov 08,N/A,Adventure
13995,Star Trek: Shattered Universe,PS2,TDK Mediactive,N/A,N/A,N/A,N/A,13th Jan 04,N/A,Simulation
13996,Who Wants to Be A Millionaire?,X360,Ubisoft,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Misc
13997,Fantasia: Music Evolved,X360,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Oct 14,24th Nov 18,Music
13998,Pajama Sam: Don't Fear the Dark,Wii,Majesco,N/A,N/A,N/A,N/A,26th Aug 08,N/A,Adventure
13999,The Land Before Time: Great Valley Racing Adventure,PS,TDK Mediactive,N/A,N/A,N/A,N/A,04th May 01,N/A,Racing
14000,The Walking Dead: Season Two,X360,Telltale Games,N/A,N/A,N/A,N/A,14th Oct 14,06th Jan 18,Adventure
14001,King of Clubs: Mini Golf,Wii,Crave Entertainment,N/A,N/A,N/A,N/A,04th Aug 08,N/A,Sports
14002,Ultra Street Fighter IV,PS4,Sony Computer Entertainment,N/A,N/A,N/A,N/A,26th May 15,N/A,Fighting
14003,Let's Sing 2016,PS4,Ravenscourt,N/A,N/A,N/A,N/A,23rd Oct 15,07th Apr 18,Music
14004,Disney Sing It! High School Musical 3: Senior Year,X360,Disney Interactive Studios,N/A,N/A,N/A,N/A,17th Feb 09,N/A,Misc
14005,The Smurfs 2,WiiU,Ubisoft,N/A,N/A,N/A,N/A,23rd Jul 13,17th Mar 18,Platform
14006,MTX Mototrax,XB,Activision,N/A,N/A,N/A,N/A,02nd Mar 04,N/A,Racing
14007,Championship Pony,DS,"Destination Software, Inc",N/A,N/A,N/A,N/A,21st Mar 08,N/A,Simulation
14008,Blast Chamber,PS,Activision,N/A,N/A,N/A,N/A,30th Sep 96,N/A,Shooter
14009,EyeToy: Operation Spy,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,15th Nov 05,N/A,Action
14010,Petz Hamsterz Superstarz,DS,Ubisoft,N/A,N/A,N/A,N/A,17th Nov 09,N/A,Simulation
14011,Sega Genesis Classics,XOne,Sega,N/A,N/A,N/A,N/A,29th May 18,22nd Sep 18,Misc
14012,MotoGP 07,PS2,Capcom,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Racing
14013,Escape Dead Island,PS3,Deep Silver,N/A,N/A,N/A,N/A,18th Nov 14,16th Apr 18,Action
14014,Bejeweled Twist,DS,PopCap Games,N/A,N/A,N/A,N/A,19th Jan 10,N/A,Puzzle
14015,Option Tuning Car Battle,PS,MTO,N/A,N/A,N/A,N/A,15th Jan 98,N/A,Racing
14016,Harvest Moon: Frantic Farming,DS,Natsume,N/A,7.0,N/A,N/A,25th Aug 09,N/A,Puzzle
14017,Kuroko no Basuke: Miracles to Victory,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,20th Feb 14,23rd Nov 18,Sports
14018,Resident Evil 4,PS4,Capcom,N/A,N/A,N/A,N/A,30th Aug 16,04th Sep 18,Action-Adventure
14019,The Secret Saturdays: Beasts of the 5th Sun,Wii,D3 Publisher,N/A,N/A,N/A,N/A,20th Oct 09,N/A,Action
14020,Derby Jockey 2,SNES,Asmik Corp,N/A,N/A,N/A,N/A,29th Sep 95,N/A,Sports
14021,Star Wars: Lethal Alliance,DS,Ubisoft,N/A,N/A,N/A,N/A,14th Dec 06,N/A,Action
14022,Resident Evil: Revelations 2,X360,Capcom,N/A,N/A,N/A,N/A,25th Feb 15,15th Apr 18,Action
14023,Dead or Alive 5 Last Round,XOne,Tecmo Koei,N/A,7.5,N/A,N/A,17th Feb 15,20th Nov 18,Fighting
14024,Tornado Outbreak,Wii,Konami,N/A,N/A,N/A,N/A,29th Sep 09,N/A,Action
14025,Famicom Mini: Mappy,GBA,Nintendo,N/A,N/A,N/A,N/A,14th Feb 04,N/A,Platform
14026,Blue Dragon: Awakened Shadow,DS,D3 Publisher,N/A,5.7,N/A,N/A,18th May 10,N/A,Role-Playing
14027,iCarly 2: iJoin The Click!,Wii,Activision,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Adventure
14028,Happy Feet Two,X360,Warner Bros. Interactive,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Adventure
14029,Reign of Fire,XB,BAM! Entertainment,N/A,N/A,N/A,N/A,22nd Oct 02,N/A,Shooter
14030,Pro Evolution Soccer 2017,XOne,Konami Digital Entertainment,N/A,N/A,N/A,N/A,13th Sep 16,14th Apr 18,Sports
14031,Descent Maximum,PS,Interplay,N/A,N/A,N/A,N/A,30th Apr 97,N/A,Shooter
14032,Cartoon Network: Punch Time Explosion,3DS,Crave Entertainment,N/A,5.6,N/A,N/A,02nd Jun 11,N/A,Fighting
14033,Dead or Alive 5 Plus,PSV,Tecmo Koei,N/A,8.0,N/A,N/A,19th Mar 13,20th Nov 18,Fighting
14034,Pro Evolution Soccer 2013,Wii,Konami Digital Entertainment,N/A,N/A,N/A,N/A,06th Nov 12,12th Jan 18,Sports
14035,Dora's Cooking Club,DS,2K Play,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
14036,Shining Force EXA,PS2,Sega,N/A,N/A,N/A,N/A,20th Mar 07,N/A,Role-Playing
14037,Virtual Pro Wrestling,PS,Asmik Ace Entertainment,N/A,N/A,N/A,N/A,13th Sep 96,N/A,Fighting
14038,Hakuoki: Demon of the Fleeting Blossom,PSP,Aksys Games,N/A,N/A,N/A,N/A,14th Feb 12,N/A,Adventure
14039,Shadow Tower,PS,Agetec,N/A,5.7,N/A,N/A,31st Oct 99,N/A,Role-Playing
14040,Horse Life Adventures,DS,Valcon Games,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Simulation
14041,Luminous Arc 2 (JP sales),DS,Atlus,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Role-Playing
14042,Utawarerumono: Mask of Truth,PSV,Atlus,N/A,N/A,N/A,N/A,05th Sep 17,03rd Jun 18,Visual Novel
14043,CSI: Hard Evidence,X360,Ubisoft,N/A,N/A,N/A,N/A,26th Sep 07,N/A,Adventure
14044,Watchmen: The End is Nigh Part 1 & 2,X360,Warner Bros. Interactive,N/A,N/A,N/A,N/A,21st Jul 09,N/A,Action
14045,Kuroko's Basketball: Ties to Future,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,26th Mar 15,04th Jul 18,Sports
14046,Resident Evil: Origins Collection,XOne,Capcom,N/A,N/A,N/A,N/A,19th Jan 16,04th Sep 18,Action-Adventure
14047,Ford Racing 3,DS,Empire Interactive,N/A,N/A,N/A,N/A,07th Dec 05,N/A,Racing
14048,Persona Q2: New Cinema Labyrinth,3DS,Atlus,N/A,N/A,N/A,N/A,04th Jun 19,07th Feb 19,Role-Playing
14049,Ice Age 2: The Meltdown,XB,Vivendi Games,N/A,6.8,N/A,N/A,14th Mar 06,N/A,Platform
14050,Guilty Gear Isuka,PS2,Sammy Corporation,N/A,N/A,N/A,N/A,02nd Nov 04,N/A,Fighting
14051,Shadow Master,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Dec 97,N/A,Adventure
14052,Global Touring Challenge: Africa,PS2,Majesco,N/A,N/A,N/A,N/A,14th Jun 02,N/A,Racing
14053,Man vs. Wild,X360,Crave Entertainment,N/A,N/A,N/A,N/A,26th Apr 11,N/A,Adventure
14054,Sword Art Online: Fatal Bullet,XOne,Namco Bandai Games,N/A,N/A,N/A,N/A,23rd Feb 18,23rd Feb 18,Role-Playing
14055,Classic NES Series: Excitebike,GBA,Nintendo,N/A,6.4,N/A,N/A,02nd Jun 04,N/A,Racing
14056,Young Justice: Legacy,PS3,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,19th Nov 13,24th Nov 18,Action
14057,Tokimeki Memorial: Taisen Pazurudama,PS,Konami,N/A,N/A,N/A,N/A,27th Sep 96,N/A,Puzzle
14058,The Legend of Heroes: Trails in the Sky,PSP,Xseed Games,N/A,8.1,N/A,N/A,29th Mar 11,N/A,Role-Playing
14059,Shantae and the Pirate's Curse,3DS,WayForward Technologies,N/A,7.7,N/A,N/A,18th Oct 16,31st Jan 18,Platform
14060,Heatseeker,Wii,Codemasters,N/A,5.5,N/A,N/A,01st May 07,N/A,Simulation
14061,MotoGP 2,XB,THQ,N/A,N/A,N/A,N/A,21st May 03,N/A,Racing
14062,Pro Yakyuu Famista DS,DS,Namco Bandai,N/A,N/A,N/A,N/A,15th Nov 07,N/A,Sports
14063,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,Bandai,N/A,N/A,N/A,N/A,05th Jun 03,N/A,Fighting
14064,Emergency 2012,PC,THQ,N/A,N/A,N/A,N/A,05th Jan 11,N/A,Simulation
14065,PAC-MAN and the Ghostly Adventures,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,05th Nov 13,02nd Dec 18,Platform
14066,Power Stone Collection,PSP,Capcom,N/A,N/A,N/A,N/A,31st Oct 06,N/A,Action
14067,National Geographic Challenge!,Wii,Ignition Entertainment,N/A,N/A,N/A,N/A,23rd Nov 11,N/A,Misc
14068,Déraciné,PS4,Sony Interactive Entertainment,N/A,N/A,N/A,N/A,06th Nov 18,11th Sep 18,Adventure
14069,Ninja Reflex,DS,Electronic Arts,N/A,N/A,N/A,N/A,04th Mar 08,N/A,Action
14070,Squinkies 2: Adventure Mall Surprize!,DS,Activision,N/A,N/A,N/A,N/A,25th Oct 11,N/A,Platform
14071,Paws & Claws: Pet Vet,Wii,THQ,N/A,N/A,N/A,N/A,18th Aug 09,N/A,Simulation
14072,Hyperdimension Idol Neptunia PP,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,03rd Jun 14,22nd Jun 18,Simulation
14073,Ar tonelico: Melody of Elemia,PS2,Nippon Ichi Software,N/A,7.0,N/A,N/A,06th Feb 07,N/A,Role-Playing
14074,Gundam Breaker,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,31st Oct 13,27th Oct 18,Misc
14075,NASCAR,PSP,EA Sports,N/A,7.2,N/A,N/A,06th Sep 06,N/A,Racing
14076,Sol Trigger,PSP,Image Epoch,N/A,N/A,N/A,N/A,04th Oct 12,24th Nov 18,Role-Playing
14077,Darkest of Days,X360,Phantom EFX,N/A,4.6,N/A,N/A,08th Sep 09,N/A,Shooter
14078,Kiniro no Corda 3,PSP,KOEI,N/A,N/A,N/A,N/A,25th Feb 10,N/A,Adventure
14079,Castlevania Double Pack,GBA,Konami,N/A,9.0,N/A,N/A,11th Jan 06,N/A,Platform
14080,Skylanders: Spyro's Adventure,PC,Activision,N/A,N/A,N/A,N/A,16th Oct 11,N/A,Action
14081,"Blast Works: Build, Trade, Destroy",Wii,Majesco,N/A,8.2,N/A,N/A,11th Jun 08,N/A,Shooter
14082,Ballistic: Ecks vs. Sever,GBA,BAM! Entertainment,N/A,7.3,N/A,N/A,14th Sep 02,N/A,Shooter
14083,Touch Detective,DS,Atlus,N/A,N/A,N/A,N/A,24th Oct 06,N/A,Adventure
14084,Alvin and the Chipmunks: The Squeakquel,Wii,Majesco,N/A,N/A,N/A,N/A,01st Dec 09,N/A,Misc
14085,Jikkyou Powerful Pro Yakyuu 11,GC,Konami,N/A,N/A,N/A,N/A,15th Jul 04,N/A,Sports
14086,Steel Battalion,XB,Capcom,N/A,7.7,N/A,N/A,21st Nov 02,N/A,Simulation
14087,Battlefield V,PC,Electronic Arts,N/A,N/A,N/A,N/A,20th Nov 18,19th Dec 18,Shooter
14088,Street Fighter Collection,PS,Capcom,N/A,N/A,N/A,N/A,30th Nov 97,N/A,Fighting
14089,Digimon Story: Super Xros Wars Blue/Red,DS,Namco Bandai,N/A,N/A,N/A,N/A,03rd Mar 11,N/A,Role-Playing
14090,Rio,X360,THQ,N/A,N/A,N/A,N/A,12th Apr 11,N/A,Misc
14091,Ultimate Marvel vs. Capcom 3,PS3,Capcom,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Fighting
14092,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,Konami,N/A,N/A,N/A,N/A,11th Feb 10,N/A,Sports
14093,SNK vs. Capcom Card Fighters DS,DS,SNK Playmore,N/A,N/A,N/A,N/A,24th Apr 07,N/A,Strategy
14094,MX SuperFly featuring Ricky Carmichael,XB,THQ,N/A,N/A,N/A,N/A,20th Nov 02,N/A,Racing
14095,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,Konami,N/A,N/A,N/A,N/A,10th Dec 09,N/A,Simulation
14096,Medal of Honor: Vanguard,Wii,Electronic Arts,N/A,N/A,N/A,N/A,26th Mar 07,N/A,Shooter
14097,Yooka-Laylee,XOne,Sold Out,N/A,N/A,9.3,N/A,11th Apr 17,31st May 18,Platform
14098,Real Farm,XOne,Soedesco,N/A,N/A,N/A,N/A,27th Oct 17,07th Aug 18,Simulation
14099,Supremacy MMA,PSV,505 Games,N/A,N/A,N/A,N/A,27th Mar 12,24th Nov 18,Fighting
14100,MindJack,X360,Square Enix,N/A,4.5,N/A,N/A,18th Jan 11,N/A,Shooter
14101,Imagine: Reporter,DS,Ubisoft,N/A,N/A,N/A,N/A,02nd Feb 10,N/A,Simulation
14102,Code Lyoko: Quest for Infinity,Wii,Game Factory,N/A,N/A,N/A,N/A,16th Nov 07,N/A,Action
14103,Minority Report: Everybody Runs,XB,Activision,N/A,N/A,N/A,N/A,18th Nov 02,N/A,Action
14104,Kouchuu Ouja Mushi King: Super Collection,DS,Sega,N/A,N/A,N/A,0.10m,19th Jul 07,N/A,Action
14105,thinkSMART,DS,Conspiracy Entertainment,N/A,N/A,N/A,N/A,15th Jun 10,N/A,Misc
14106,Slime Rancher,XOne,Skybound Games,N/A,N/A,N/A,N/A,04th Sep 18,07th Aug 18,Simulation
14107,Disney Planes Fire & Rescue,3DS,Disney Interactive Studios,N/A,N/A,N/A,N/A,04th Nov 14,31st Mar 18,Action
14108,Lost Dimension,PSV,Atlus,N/A,N/A,N/A,N/A,28th Jul 15,24th Nov 18,Role-Playing
14109,Kung Fu Panda 2,PS3,THQ,N/A,N/A,N/A,N/A,24th May 11,N/A,Action
14110,Wetlands,PC,Unknown,N/A,N/A,N/A,0.10m,N/A,13th Mar 21,Shooter
14111,Shox,PS2,Electronic Arts,N/A,N/A,N/A,N/A,19th Nov 02,N/A,Racing
14112,Glory Days 2,DS,Secret Stash Games,N/A,N/A,N/A,N/A,06th Aug 07,N/A,Strategy
14113,Nights of Azure 2,PS4,Tecmo Koei,N/A,N/A,N/A,N/A,24th Oct 17,06th Sep 18,Action
14114,Starcross,PC,Infocom,N/A,N/A,N/A,0.09m,01st Jan 82,N/A,Adventure
14115,The Technomancer,PS4,Focus Home Interactive,N/A,N/A,N/A,N/A,28th Jun 16,27th Jun 18,Role-Playing
14116,Unou no Tatsujin: Soukai! Machigai Museum 2,DS,Namco Bandai,N/A,N/A,N/A,N/A,01st Mar 07,N/A,Misc
14117,Playboy: The Mansion,XB,ARUSH Entertainment,N/A,N/A,N/A,N/A,25th Jan 05,N/A,Simulation
14118,Neo Atlas,PS,ArtDink,N/A,N/A,N/A,N/A,26th Feb 98,N/A,Strategy
14119,Disney's Aladdin in Nasira's Revenge,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,15th Mar 01,N/A,Action
14120,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,Activision,N/A,N/A,N/A,N/A,08th Nov 05,N/A,Adventure
14121,SingStar Guitar,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,08th Oct 10,N/A,Misc
14122,Summon Night 6: Lost Borders,PSV,Gaijinworks,N/A,N/A,N/A,N/A,31st Oct 17,26th Apr 18,Role-Playing
14123,Winning Post 6,PS2,KOEI,N/A,N/A,N/A,N/A,28th Aug 03,N/A,Sports
14124,Family Party: 30 Great Games,Wii,D3 Publisher,N/A,N/A,N/A,N/A,02nd Dec 08,N/A,Misc
14125,Nickelodeon Kart Racers,XOne,GameMill Entertainment,N/A,N/A,N/A,N/A,23rd Oct 18,21st Sep 20,Racing
14126,Whacked!,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,08th Oct 02,25th Sep 18,Party
14127,Barnyard,PS2,THQ,N/A,N/A,N/A,N/A,01st Aug 06,N/A,Action
14128,Field & Stream: Total Outdoorsman Challenge,X360,505 Games,N/A,N/A,N/A,N/A,22nd Jun 10,N/A,Sports
14129,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,Activision,N/A,N/A,N/A,N/A,24th May 16,15th Apr 18,Action
