Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
5950,World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami,N/A,N/A,N/A,N/A,24th Mar 05,N/A,Sports
5951,TrackMania Turbo,PS4,Ubisoft,N/A,N/A,N/A,N/A,22nd Mar 16,29th May 18,Racing
5952,Madden NFL 17,X360,EA Sports,N/A,N/A,N/A,N/A,23rd Aug 16,01st Apr 18,Sports
5953,Final Fantasy Crystal Chronicles: Echoes of Time    Read the review,DS,Square Enix,7.9,7.7,N/A,N/A,24th Mar 09,N/A,Role-Playing
5954,Cars: Race-O-Rama,PS2,THQ,N/A,N/A,N/A,N/A,13th Oct 09,N/A,Racing
5955,Downhill Domination,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,23rd Jul 03,N/A,Racing
5956,Life Is Strange: Before the Storm,PC,Square Enix,N/A,N/A,N/A,0.47m,31st Aug 17,09th Jul 18,Adventure
5957,Detective Pikachu    Read the review,3DS,Nintendo,7.0,7.1,N/A,N/A,23rd Mar 18,12th Jan 18,Adventure
5958,Pirates of the Caribbean: Dead Man's Chest,GBA,Buena Vista,N/A,N/A,N/A,N/A,27th Jun 06,N/A,Adventure
5959,Knack 2,PS4,Sony Interactive Entertainment,N/A,6.7,N/A,N/A,05th Sep 17,23rd Sep 18,Platform
5960,Spider-Man: Friend or Foe,DS,Activision,N/A,5.3,N/A,N/A,02nd Oct 07,N/A,Action
5961,Spider-Man 3,DS,Activision,N/A,8.0,N/A,N/A,04th May 07,N/A,Platform
5962,Just Dance 2014,PS4,Ubisoft,N/A,7.5,N/A,N/A,15th Nov 13,08th Mar 18,Music
5963,Inazuma Eleven Go: Chrono Stone - Wildfire / Thunderflash,3DS,Level 5,N/A,N/A,N/A,N/A,13th Dec 12,31st Aug 18,Role-Playing
5964,Deadpool,PS3,Activision,N/A,N/A,N/A,N/A,25th Jun 13,10th Oct 18,Action
5965,World Series of Poker,PS2,Activision,N/A,N/A,N/A,N/A,31st Aug 05,N/A,Misc
5966,NHL 97,PS,EA Sports,N/A,N/A,N/A,N/A,31st Oct 96,N/A,Sports
5967,Super Dragon Ball Z,PS2,Atari,N/A,N/A,N/A,0.47m,18th Jul 06,N/A,Fighting
5968,Kong: The 8th Wonder of the World,GBA,Ubisoft,N/A,N/A,N/A,N/A,21st Nov 05,N/A,Action
5969,Two Worlds II,PS3,SouthPeak Interactive,N/A,6.5,N/A,N/A,25th Jan 11,N/A,Role-Playing
5970,Sonic Mania,NS,Sega,N/A,8.8,N/A,N/A,15th Aug 17,23rd Dec 17,Platform
5971,Godzilla: Save the Earth,PS2,Atari,N/A,N/A,N/A,N/A,02nd Nov 04,N/A,Fighting
5972,Petz Sports,Wii,Ubisoft,N/A,5.0,N/A,N/A,04th Nov 08,N/A,Simulation
5973,Dance Dance Revolution: Mario Mix,GC,Nintendo,N/A,7.0,N/A,N/A,24th Oct 05,N/A,Simulation
5974,Farming Simulator 19,PS4,Focus Home Interactive,N/A,N/A,N/A,N/A,20th Nov 18,19th Dec 18,Simulation
5975,Tiger Woods PGA Tour 07,Wii,EA Sports,N/A,7.1,N/A,N/A,13th Mar 07,N/A,Sports
5976,FIFA Soccer 13,PSV,EA Sports,N/A,N/A,N/A,N/A,25th Sep 12,06th Apr 18,Sports
5977,Mat Hoffman's Pro BMX 2,PS2,Activision,N/A,8.1,N/A,N/A,12th Aug 02,N/A,Sports
5978,Metal Gear Solid: The Essential Collection,PS2,Konami,N/A,9.0,N/A,N/A,18th Mar 08,N/A,Adventure
5979,Rayman Legends,X360,Ubisoft,N/A,N/A,N/A,N/A,03rd Sep 13,20th Mar 18,Platform
5980,MX vs. ATV: Alive,PS3,THQ,N/A,6.9,N/A,N/A,10th May 11,N/A,Racing
5981,SimCity Creator,Wii,Electronic Arts,N/A,N/A,N/A,N/A,22nd Sep 08,N/A,Simulation
5982,Harry Potter and the Order of the Phoenix,Wii,Electronic Arts,N/A,N/A,N/A,N/A,25th Jun 07,N/A,Adventure
5983,Iridion 3D,GBA,Majesco,N/A,5.6,N/A,N/A,29th May 01,N/A,Shooter
5984,Syphon Filter: Logan's Shadow,PSP,Sony Computer Entertainment,N/A,8.4,N/A,N/A,02nd Oct 07,N/A,Shooter
5985,FIFA Soccer 12,PC,EA Sports,N/A,9.1,N/A,N/A,27th Sep 11,N/A,Sports
5986,Classic NES Series: Pac-Man,GBA,Nintendo,N/A,5.7,N/A,N/A,02nd Jun 04,N/A,Puzzle
5987,Imagine: Figure Skater (US sales),DS,Ubisoft,N/A,N/A,N/A,N/A,04th Mar 08,N/A,Sports
5988,Destroy All Humans!,XB,THQ,N/A,N/A,N/A,N/A,21st Jun 05,N/A,Adventure
5989,Dragon Ball Z: Collectible Card Game,GBA,Infogrames,N/A,6.0,N/A,N/A,29th May 02,N/A,Misc
5990,Circus Atari,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 78,N/A,Action
5991,Dissidia Final Fantasy NT    Read the review,PS4,Square Enix,7.0,N/A,N/A,N/A,30th Jan 18,10th Jan 18,Fighting
5992,WWE 2K16,X360,Take-Two Interactive,N/A,N/A,N/A,N/A,27th Oct 15,11th Apr 18,Sports
5993,Disney Infinity 3.0,XOne,Disney Interactive Studios,N/A,N/A,N/A,N/A,30th Aug 15,20th Mar 18,Action
5994,Razor Freestyle Scooter,PS,Crave Entertainment,N/A,N/A,N/A,N/A,11th Dec 00,N/A,Sports
5995,Brothers In Arms: D-Day,PSP,Ubisoft,N/A,6.8,N/A,N/A,05th Dec 06,N/A,Shooter
5996,Disney's Kim Possible 3: Team Possible,GBA,Disney Interactive Studios,N/A,9.0,N/A,N/A,21st Aug 05,N/A,Platform
5997,Rygar: The Legendary Adventure,PS2,Tecmo,N/A,N/A,N/A,N/A,25th Nov 02,N/A,Action
5998,Super Batter Up,SNES,Namco,N/A,N/A,N/A,N/A,01st Oct 92,N/A,Sports
5999,Kessen II,PS2,KOEI,N/A,N/A,N/A,N/A,26th Sep 01,N/A,Strategy
6000,Tomb Raider: Legend,PSP,Eidos Interactive,N/A,7.2,N/A,N/A,21st Jun 06,N/A,Action
6001,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,Bandai,N/A,N/A,N/A,N/A,30th Jul 93,N/A,Platform
6002,Stuart Little 2,GBA,Activision,N/A,N/A,N/A,N/A,12th Jul 02,N/A,Platform
6003,Red Faction: Armageddon,PS3,THQ,N/A,7.0,N/A,N/A,07th Jun 11,N/A,Shooter
6004,Nickelodeon Team Umizoomi,DS,2K Play,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Action
6005,Tak 2: The Staff of Dreams,GBA,THQ,N/A,N/A,N/A,N/A,11th Oct 04,N/A,Platform
6006,Battlefield: Hardline,PS3,Electronic Arts,N/A,N/A,N/A,N/A,17th Mar 15,11th Apr 18,Shooter
6007,SingStar Amped,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,18th Sep 07,N/A,Misc
6008,Tales of Vesperia,PS3,Namco Bandai,N/A,8.0,N/A,N/A,17th Sep 09,N/A,Role-Playing
6009,Brothers In Arms: Earned In Blood,PS2,Ubisoft,N/A,N/A,N/A,N/A,28th Oct 05,N/A,Action
6010,Ben 10: Galactic Racing,All,D3 Publisher,N/A,N/A,N/A,0.46m,18th Oct 11,18th Nov 20,Racing
6011,Dynasty Warriors: Gundam 3,All,Bandai Namco,N/A,N/A,N/A,0.46m,28th Jun 11,19th Nov 20,Action
6012,Need for Speed: Hot Pursuit,Wii,Electronic Arts,N/A,5.0,N/A,N/A,16th Nov 10,N/A,Racing
6013,Mario Sports Superstars,3DS,Nintendo,N/A,6.0,N/A,N/A,24th Mar 17,20th Jan 18,Sports
6014,Dragon Ball Z: Sagas,PS2,Atari,N/A,N/A,N/A,N/A,22nd Mar 05,N/A,Fighting
6015,Scooby-Doo,GBA,THQ,N/A,N/A,N/A,N/A,15th Nov 01,N/A,Platform
6016,Hydro Thunder,PS,Midway Games,N/A,N/A,N/A,N/A,29th Feb 00,N/A,Racing
6017,Crayola: Treasure Adventures,DS,Crave Entertainment,N/A,N/A,N/A,N/A,01st Oct 07,N/A,Puzzle
6018,The Princess and the Frog,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,17th Nov 09,N/A,Platform
6019,NHL FaceOff '97,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Oct 96,N/A,Sports
6020,The Legend of Spyro: Dawn of the Dragon,DS,Vivendi Games,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Platform
6021,WWE SmackDown vs. Raw 2011,Wii,THQ,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Fighting
6022,Brothers In Arms: Road to Hill 30,PS2,Ubisoft,N/A,N/A,N/A,N/A,15th Mar 05,N/A,Shooter
6023,Minecraft: Story Mode - The Complete Adventure,NS,Telltale Games,N/A,N/A,N/A,N/A,22nd Aug 17,07th Aug 18,Adventure
6024,State of Decay 2    Read the review,XOne,Microsoft Studios,6.0,7.0,N/A,N/A,22nd May 18,25th Sep 18,Action-Adventure
6025,Gremlins,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 84,N/A,Action
6026,The Mark of Kri,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,29th Jul 02,24th Sep 18,Action
6027,LEGO DC Super-Villains,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,16th Oct 18,04th Jun 18,Action-Adventure
6028,Jampack Winter 2003 (RP-M),PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,15th Oct 03,N/A,Misc
6029,Mega Man Star Force 3: Black Ace / Red Joker,DS,Capcom,N/A,5.7,N/A,N/A,30th Jun 09,N/A,Role-Playing
6030,Rugrats: Castle Capers,GBA,THQ,N/A,N/A,N/A,N/A,24th Sep 01,N/A,Action
6031,Crash Nitro Kart,GBA,Vivendi Games,N/A,7.7,N/A,N/A,11th Nov 03,N/A,Racing
6032,Mass Effect Trilogy,PS3,Electronic Arts,N/A,N/A,N/A,N/A,04th Dec 12,13th Oct 18,Action
6033,Wolfenstein: The New Order,PS3,Bethesda Softworks,N/A,N/A,N/A,N/A,20th May 14,25th Mar 19,Shooter
6034,Boom Blox Bash Party,Wii,Electronic Arts,N/A,8.8,N/A,N/A,19th May 09,N/A,Puzzle
6035,Jak and Daxter: The Lost Frontier,PS2,Sony Computer Entertainment,N/A,7.5,N/A,N/A,03rd Nov 09,N/A,Platform
6036,Momotarou Dentetsu 11,PS2,Hudson Soft,N/A,N/A,N/A,N/A,05th Dec 02,N/A,Misc
6037,MX vs. ATV Untamed,PS3,THQ,N/A,N/A,N/A,N/A,17th Dec 07,N/A,Racing
6038,Mirror,PC,Unknown,N/A,N/A,N/A,0.46m,N/A,09th Feb 19,Puzzle
6039,Aliens: Colonial Marines,PC,Sega,N/A,N/A,N/A,0.46m,12th Feb 13,30th Jan 19,Shooter
6040,Hyrule Warriors: Definitive Edition    Read the review,NS,Nintendo,7.0,8.0,N/A,N/A,18th May 18,30th Dec 19,Action
6041,Star Wars: Demolition,PS,LucasArts,N/A,N/A,N/A,N/A,12th Nov 00,N/A,Racing
6042,Bloody Roar II,PS,Sony Computer Entertainment,N/A,8.2,N/A,N/A,30th Apr 99,N/A,Fighting
6043,Delta Force: Black Hawk Down,PS2,NovaLogic,N/A,N/A,N/A,N/A,26th Jul 05,N/A,Shooter
6044,Space Invaders,SNES,Nintendo,N/A,N/A,N/A,N/A,01st Nov 97,N/A,Shooter
6045,.hack//Outbreak Part 3,PS2,Bandai,N/A,7.1,N/A,N/A,09th Sep 03,N/A,Role-Playing
6046,Mother 1+2,GBA,Nintendo,N/A,N/A,N/A,N/A,20th Jun 03,N/A,Role-Playing
6047,Top Spin,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,28th Oct 03,N/A,Sports
6048,The Golden Compass,X360,Sega,N/A,4.4,N/A,N/A,04th Dec 07,N/A,Adventure
6049,Dora the Explorer: Dora Saves the Snow Princess,DS,2K Play,N/A,N/A,N/A,N/A,05th Nov 08,N/A,Platform
6050,Country Dance 2,Wii,GameMill,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Misc
6051,Warhawk,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,10th Nov 95,N/A,Simulation
6052,ATV Offroad Fury Pro,PSP,Sony Computer Entertainment,N/A,7.6,N/A,N/A,26th Oct 06,N/A,Racing
6053,LEGO The Hobbit,X360,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,08th Apr 14,15th Mar 18,Action-Adventure
6054,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,THQ,N/A,N/A,N/A,N/A,04th Mar 05,N/A,Platform
6055,Billiards,PS,Agetec,N/A,N/A,N/A,N/A,14th May 01,N/A,Sports
6056,Missile Command,PS,Hasbro Interactive,N/A,N/A,N/A,N/A,30th Nov 99,N/A,Shooter
6057,Harvest Moon DS (US sales),DS,Natsume,N/A,N/A,N/A,N/A,12th Sep 06,N/A,Simulation
6058,Tomb Raider: Underworld,Wii,Eidos Interactive,N/A,6.3,N/A,N/A,18th Nov 08,N/A,Adventure
6059,Victor Vran ARPG,PC,EuroVideo Medien,N/A,N/A,N/A,0.45m,01st Jul 15,09th Feb 19,Action
6060,Jikkyou Powerful Pro Yakyuu 3,SNES,Konami,N/A,N/A,N/A,N/A,29th Feb 96,N/A,Sports
6061,We Sing Encore,Wii,Nordic Games,N/A,N/A,N/A,N/A,20th Aug 10,N/A,Misc
6062,Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,01st Oct 14,01st Aug 18,Fighting
6063,Jikkyou Powerful Pro Yakyuu 12,PS2,Konami,N/A,N/A,N/A,N/A,14th Jul 05,N/A,Sports
6064,Enter the Matrix,GC,Atari,N/A,6.5,N/A,N/A,14th May 03,N/A,Action
6065,God Eater 2,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,14th Nov 13,03rd Jan 18,Misc
6066,Scooby-Doo! and the Spooky Swamp,Wii,Warner Bros. Interactive,N/A,7.6,N/A,N/A,14th Sep 10,N/A,Action
6067,NASCAR 2005: Chase for the Cup,XB,EA Sports,N/A,N/A,N/A,N/A,31st Aug 04,N/A,Racing
6068,Skylanders: SuperChargers,PS4,Activision,N/A,N/A,N/A,N/A,20th Sep 15,06th Apr 18,Action-Adventure
6069,J-League Excite Stage '95,SNES,Epoch,N/A,N/A,N/A,N/A,28th Apr 95,N/A,Sports
6070,Bleach: The Blade of Fate,DS,Sega,N/A,8.2,N/A,N/A,09th Oct 07,N/A,Fighting
6071,Teleglitch,PC,Paradox Interactive,N/A,N/A,N/A,0.45m,24th Jul 13,N/A,Misc
6072,Band Hero,DS,Activision,N/A,6.3,N/A,N/A,03rd Nov 09,N/A,Misc
6073,Vin Diesel: Wheelman,X360,Ubisoft,N/A,6.7,N/A,N/A,24th Mar 09,N/A,Racing
6074,Phantasy Star Online Episode I & II,GC,Sega,N/A,8.2,N/A,N/A,29th Oct 02,N/A,Role-Playing
6075,The Powerpuff Girls: Relish Rampage,PS2,BAM! Entertainment,N/A,3.8,N/A,N/A,24th Nov 02,N/A,Action
6076,Attack on Titan: The Last Wings of Mankind,3DS,Spike Chunsoft,N/A,N/A,N/A,N/A,05th Dec 13,29th Jan 19,Action
6077,iCarly,Wii,Activision,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Adventure
6078,American Girl: Kit Mystery Challenge!,DS,THQ,N/A,N/A,N/A,N/A,23rd Jun 08,N/A,Adventure
6079,The Chronicles of Riddick: Escape From Butcher Bay,XB,VU Games,N/A,N/A,N/A,N/A,01st Jun 04,N/A,Shooter
6080,Turmoil,PC,Unknown,N/A,N/A,N/A,0.45m,N/A,09th Feb 19,Simulation
6081,NFL Head Coach,PS2,EA Sports,N/A,N/A,N/A,N/A,20th Jun 06,N/A,Sports
6082,Burnout Dominator,PSP,Electronic Arts,N/A,7.8,N/A,N/A,06th Mar 07,N/A,Racing
6083,Despicable Me: The Game - Minion Mayhem,DS,D3 Publisher,N/A,N/A,N/A,N/A,06th Jul 10,N/A,Puzzle
6084,Magic: The Gathering - Duels of the Planeswalkers 2013,PC,Unknown,N/A,N/A,N/A,0.45m,N/A,10th Feb 19,Strategy
6085,The Sims 3: Ambitions,PC,Electronic Arts,N/A,7.9,N/A,N/A,01st Jun 10,N/A,Simulation
6086,Ghostbusters,2600,Activision,N/A,N/A,N/A,N/A,10th May 85,N/A,Action
6087,NHL 15,X360,EA Sports,N/A,N/A,N/A,N/A,09th Sep 14,10th Jan 18,Sports
6088,NCAA Gamebreaker 99,PS,989 Studios,N/A,N/A,N/A,N/A,31st Oct 98,N/A,Sports
6089,Area 51,PS2,Midway Games,N/A,7.7,N/A,N/A,25th Apr 05,N/A,Shooter
6090,Barbie as The Island Princess,Wii,Activision,N/A,N/A,N/A,N/A,30th Oct 07,N/A,Adventure
6091,World Stadium 2,PS,Namco,N/A,N/A,N/A,N/A,29th Apr 98,N/A,Sports
6092,Enemy Territory: Quake Wars,X360,Activision,N/A,6.7,N/A,N/A,27th May 08,N/A,Shooter
6093,The New York Times Crosswords,DS,Majesco,N/A,N/A,N/A,N/A,29th May 07,N/A,Puzzle
6094,NHL 2005,PS2,EA Sports,N/A,N/A,N/A,N/A,20th Sep 04,N/A,Sports
6095,Dynasty Warriors: Strikeforce,PSP,Tecmo Koei,N/A,6.4,N/A,N/A,28th Apr 09,N/A,Action
6096,Karaoke Revolution Presents American Idol Encore,Wii,Konami,N/A,N/A,N/A,N/A,05th Feb 08,N/A,Misc
6097,Star Wars Jedi Knight: Jedi Academy,XB,LucasArts,N/A,N/A,N/A,N/A,19th Nov 03,N/A,Shooter
6098,Brain Challenge,DS,Ubisoft,N/A,N/A,N/A,N/A,08th Jan 08,N/A,Misc
6099,Major League Baseball 2K11,X360,2K Sports,N/A,N/A,N/A,N/A,08th Mar 11,N/A,Sports
6100,Phoenix,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Shooter
6101,CastleMiner Z,PC,Unknown,N/A,N/A,N/A,0.45m,N/A,10th Feb 19,Action-Adventure
6102,Cities in Motion 2,PC,Unknown,N/A,N/A,N/A,0.45m,N/A,10th Feb 19,Simulation
6103,Lego Batman 3: Beyond Gotham,WiiU,Warner Bros. Interactive Entertainment,N/A,7.4,N/A,N/A,11th Nov 14,01st Dec 18,Action
6104,Command & Conquer: Red Alert 3,X360,Bethesda Softworks,N/A,7.4,N/A,N/A,11th Nov 08,N/A,Strategy
6105,F.E.A.R. 3,PS3,Warner Bros. Interactive,N/A,7.8,N/A,N/A,21st Jun 11,N/A,Shooter
6106,Crash of the Titans,Wii,Sierra Entertainment,N/A,N/A,9.2,N/A,02nd Oct 07,N/A,Action
6107,Terraria,PS3,505 Games,N/A,N/A,N/A,N/A,30th Jul 13,19th Mar 18,Action-Adventure
6108,Apocalypse,PS,Activision,N/A,6.7,N/A,N/A,31st Oct 98,N/A,Action
6109,Fable Anniversary,X360,Microsoft Studios,N/A,N/A,N/A,N/A,04th Feb 14,12th Aug 18,Role-Playing
6110,Yu-Gi-Oh! Destiny Board Traveler,GBA,Konami,N/A,N/A,N/A,N/A,26th Oct 04,N/A,Misc
6111,My Fashion Studio,DS,Ubisoft,N/A,N/A,N/A,N/A,10th Jun 08,N/A,Misc
6112,L.A. Noire,NS,Rockstar Games,N/A,7.9,8.0,N/A,14th Nov 17,19th Jun 18,Adventure
6113,The Sims 3: Outdoor Living Stuff,PC,Electronic Arts,N/A,N/A,N/A,N/A,01st Feb 11,N/A,Simulation
6114,Yakuza Kiwami,PS4,Sega,N/A,N/A,N/A,N/A,29th Aug 17,03rd Jan 18,Adventure
6115,World Soccer Winning Eleven 5 Final Evolution,PS2,Konami,N/A,N/A,N/A,N/A,13th Dec 01,N/A,Sports
6116,Sphinx and the Cursed Mummy,PS2,THQ,N/A,N/A,N/A,N/A,10th Nov 03,N/A,Adventure
6117,Fatal Fury 2,SNES,Takara,N/A,N/A,N/A,N/A,01st Apr 94,N/A,Fighting
6118,Pokémon Puzzle League,N64,Nintendo,N/A,N/A,N/A,N/A,01st Sep 00,N/A,Puzzle
6119,Rampage World Tour,N64,Midway Games,N/A,N/A,N/A,N/A,30th Mar 98,N/A,Action
6120,Pokémon Pinball: Ruby & Sapphire (JP weekly sales),GBA,Nintendo,N/A,N/A,N/A,N/A,26th Aug 03,N/A,Misc
6121,Yakuza: Like a Dragon    Read the review,PS4,Sega,8.5,N/A,N/A,0.45m,13th Nov 20,05th Nov 19,Action-Adventure
6122,Granblue Fantasy,Series,Xseed Games,N/A,N/A,N/A,0.45m,03rd Mar 20,23rd Apr 20,Role-Playing
6123,Fist of the North Star: Ken's Rage 2,All,Tecmo Koei,N/A,N/A,N/A,0.45m,05th Feb 13,16th Oct 20,Action
6124,Super Robot Wars: Original Generations,PS2,Unknown,N/A,N/A,N/A,0.45m,N/A,19th Nov 20,Role-Playing
6125,Frozen Synapse,All,Mode 7,N/A,N/A,N/A,0.45m,26th May 11,17th Feb 21,Strategy
6126,BlazBlue: Cross Tag Battle,All,Arc System Works,N/A,N/A,N/A,0.45m,05th Jun 18,19th Feb 21,Fighting
6127,Pirates! Gold,All,Microprose,N/A,N/A,N/A,0.45m,01st Jan 93,12th Mar 21,Adventure
6128,PES 2009: Pro Evolution Soccer,Wii,Konami,N/A,8.4,N/A,N/A,17th Mar 09,N/A,Sports
6129,Just Dance 4,PS3,Ubisoft,N/A,N/A,N/A,N/A,09th Oct 12,31st Jan 18,Music
6130,Pirates of the Caribbean: At World's End,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,22nd May 07,N/A,Action
6131,Brunswick Pro Bowling,X360,Crave Entertainment,N/A,N/A,N/A,N/A,07th Dec 10,N/A,Sports
6132,Style Savvy: Styling Star,3DS,Nintendo,N/A,8.5,N/A,N/A,25th Dec 17,05th Sep 18,Simulation
6133,Tekken Advance,GBA,Namco,N/A,8.3,N/A,N/A,28th Jan 02,N/A,Fighting
6134,Shin Megami Tensei: Persona 3,PS2,Atlus,N/A,8.7,N/A,N/A,14th Aug 07,N/A,Role-Playing
6135,LEGO Rock Band,DS,Warner Bros. Interactive,N/A,8.4,N/A,N/A,03rd Nov 09,N/A,Misc
6136,Persona,PS,Atlus,N/A,8.1,N/A,N/A,01st Jan 96,N/A,Role-Playing
6137,Sega Rally Revo,X360,Sega,N/A,N/A,N/A,N/A,09th Oct 07,N/A,Racing
6138,TNA iMPACT!,X360,Midway Games,N/A,6.4,N/A,N/A,09th Sep 08,N/A,Fighting
6139,Hot Wheels: Stunt Track Challenge,GBA,THQ,N/A,5.3,N/A,N/A,10th Nov 04,N/A,Racing
6140,Maze Craze: A Game of Cops 'n Robbers,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 78,N/A,Action
6141,Prey (2017),XOne,Bethesda Softworks,N/A,N/A,N/A,N/A,05th May 17,18th Jan 18,Shooter
6142,Mobile Suit Gundam,PS,Bandai,N/A,N/A,N/A,N/A,23rd Jun 95,N/A,Action
6143,Bee Movie Game,DS,Activision,N/A,6.0,N/A,N/A,30th Oct 07,N/A,Action
6144,"Warhammer 40,000: Space Marine",PS3,THQ,N/A,7.3,N/A,N/A,06th Sep 11,N/A,Shooter
6145,SingStar Take That,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,06th Nov 09,N/A,Misc
6146,Kane & Lynch 2: Dog Days,PC,Square Enix,N/A,6.5,N/A,0.45m,17th Aug 10,N/A,Shooter
6147,Final Fantasy Collection,PS,Square,N/A,N/A,N/A,N/A,11th Mar 99,N/A,Role-Playing
6148,Disney Sing It! High School Musical 3: Senior Year,PS2,Disney Interactive Studios,N/A,N/A,N/A,N/A,17th Feb 09,N/A,Misc
6149,Tales of Zestiria,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,20th Oct 15,N/A,Role-Playing
6150,Samurai Warriors: Xtreme Legends,PS2,KOEI,N/A,N/A,N/A,N/A,09th Nov 04,N/A,Action
6151,NHL FaceOff,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Sports
6152,WWE WrestleMania 21,XB,THQ,N/A,N/A,N/A,N/A,20th Apr 05,N/A,Fighting
6153,Skylanders: Trap Team,XOne,Activision,N/A,N/A,N/A,N/A,05th Oct 14,17th Mar 18,Platform
6154,NBA Live 2005,GC,EA Sports,N/A,8.5,N/A,N/A,28th Sep 04,N/A,Sports
6155,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,Namco Bandai Games,N/A,N/A,N/A,N/A,13th Mar 12,12th Sep 18,Fighting
6156,Disney Guilty Party,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,31st Aug 10,N/A,Misc
6157,NBA Live 10,X360,EA Sports,N/A,N/A,N/A,N/A,06th Oct 09,N/A,Sports
6158,Harry Potter and the Deathly Hallows - Part 1,X360,Electronic Arts,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Action
6159,Defender II,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 88,N/A,Shooter
6160,F.E.A.R. 3,X360,Warner Bros. Interactive,N/A,7.8,N/A,N/A,21st Jun 11,N/A,Shooter
6161,WWE Day of Reckoning,GC,THQ,N/A,8.1,N/A,N/A,30th Aug 04,N/A,Fighting
6162,Worms: Open Warfare 2,PSP,THQ,N/A,8.1,N/A,N/A,04th Sep 07,N/A,Strategy
6163,ATV Quad Power Racing 2,XB,Acclaim Entertainment,N/A,N/A,N/A,N/A,21st Jan 03,N/A,Racing
6164,Walt Disney World Quest: Magical Racing Tour,PS,Eidos Interactive,N/A,N/A,N/A,N/A,23rd Mar 00,N/A,Racing
6165,Skylanders Imaginators,WiiU,Activision,N/A,N/A,N/A,N/A,16th Oct 16,26th Mar 18,Platform
6166,Sled Storm,PS2,EA Sports BIG,N/A,N/A,N/A,N/A,11th Mar 02,N/A,Racing
6167,Unepic,PC,Unknown,N/A,N/A,N/A,0.45m,30th Sep 11,07th Jan 18,Misc
6168,Vandal Hearts,PS,Konami,N/A,7.7,N/A,N/A,27th Mar 97,N/A,Role-Playing
6169,Virtua Tennis 4,PS3,Sega,N/A,6.4,N/A,N/A,10th May 11,N/A,Sports
6170,ibb and obb,PC,Zen Studios,N/A,N/A,N/A,0.45m,26th May 14,N/A,Misc
6171,Jawbreaker,2600,Tigervision,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Action
6172,DmC Devil May Cry,X360,Capcom,N/A,N/A,N/A,N/A,15th Jan 13,01st May 18,Action
6173,Scooby-Doo! Mystery Mayhem,PS2,THQ,N/A,N/A,N/A,N/A,02nd Mar 04,N/A,Adventure
6174,Celebrity Sports Showdown,Wii,Electronic Arts,N/A,N/A,N/A,N/A,20th Oct 08,N/A,Sports
6175,Mario Golf: Advance Tour,GBA,Nintendo,N/A,N/A,N/A,N/A,22nd Jun 04,N/A,Sports
6176,Star Ocean 5: Integrity and Faithlessness,PS4,Square Enix,N/A,N/A,N/A,N/A,28th Jun 16,N/A,Role-Playing
6177,Sid Meier's Civilization Revolution    Read the review,DS,2K Games,8.5,8.2,7.6,N/A,08th Jul 08,N/A,Strategy
6178,Silent Hill: Homecoming,X360,Konami,N/A,7.6,N/A,N/A,30th Sep 08,N/A,Action
6179,Discovery Kids: Kitten Corner,DS,505 Games,N/A,N/A,N/A,N/A,26th Mar 09,N/A,Simulation
6180,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,Sony Computer Entertainment,N/A,7.5,N/A,N/A,16th Feb 10,N/A,Shooter
6181,Rock Band Country Track Pack,Wii,MTV Games,N/A,N/A,N/A,N/A,21st Jul 09,N/A,Misc
