Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre
697,One Piece: Pirate Warriors,Series,Bandai Namco Games,N/A,N/A,N/A,5.00m,25th Sep 12,13th Nov 20,Action-Adventure
698,Hyrule Warriors,Series,Nintendo,N/A,N/A,N/A,5.00m,26th Sep 14,24th Nov 20,Action
699,Persona 5,All,Atlus,N/A,N/A,N/A,5.00m,04th Apr 17,06th Dec 20,Role-Playing
700,Dead Island,All,Deep Silver,N/A,N/A,N/A,5.00m,06th Sep 11,08th Jan 21,Action-Adventure
701,Enter the Matrix,All,Atari,N/A,N/A,N/A,5.00m,14th May 03,09th Jan 21,Action-Adventure
702,Kerbal Space Program,All,Private Division,N/A,N/A,N/A,5.00m,27th Apr 15,10th Jan 21,Simulation
703,Worms,All,Ocean Software,N/A,N/A,N/A,5.00m,17th Nov 95,26th Jan 21,Strategy
704,Disgaea,Series,Atlus,N/A,N/A,N/A,5.00m,27th Aug 03,03rd Feb 21,Role-Playing
705,Dead by Daylight,All,Behaviour Interactive,N/A,N/A,N/A,5.00m,14th Jun 16,08th Feb 21,Action
706,Sekiro: Shadows Die Twice,All,Activision,N/A,N/A,N/A,5.00m,22nd Mar 19,12th Feb 21,Action-Adventure
707,The Long Dark,All,Hinterland Studio Inc.,N/A,N/A,N/A,5.00m,01st Aug 17,18th Feb 21,Simulation
708,L.A. Noire,All,Rockstar Games,N/A,N/A,N/A,5.00m,17th May 11,11th Mar 21,Adventure
709,South Park: The Stick of Truth,All,Ubisoft,N/A,N/A,N/A,5.00m,04th Mar 14,16th Apr 21,Role-Playing
710,Death Stranding,All,Sony Interactive Entertainment,N/A,N/A,N/A,5.00m,08th Nov 19,26th Jul 21,Action-Adventure
711,Danganronpa,Series,NIS America,N/A,N/A,N/A,5.00m,11th Feb 14,20th Oct 21,Adventure
712,Slime Rancher,All,Unknown,N/A,N/A,N/A,5.00m,N/A,15th Jan 22,Simulation
713,Guitar Hero III: Legends of Rock,PS2,RedOctane,N/A,8.2,N/A,N/A,28th Oct 07,N/A,Misc
714,Uncharted: Drake's Fortune    Read the review,PS3,Sony Computer Entertainment,8.7,8.7,8.6,N/A,16th Nov 07,N/A,Action
715,Dark Souls,All,Namco Bandai Games,N/A,N/A,N/A,4.96m,04th Oct 11,20th Nov 20,Role-Playing
716,Resident Evil 2,PS,Capcom,N/A,9.3,N/A,4.96m,21st Jan 98,N/A,Action
717,Fallout 3    Read the review,X360,Bethesda Softworks,8.2,9.0,8.6,N/A,28th Oct 08,N/A,Role-Playing
718,Darksiders,Series,THQ,N/A,N/A,N/A,4.95m,05th Jan 10,19th Mar 20,Action-Adventure
719,Splatoon,WiiU,Nintendo,N/A,8.4,N/A,4.95m,29th May 15,03rd Aug 20,Shooter
720,Madden NFL 06,PS2,EA Sports,N/A,9.1,N/A,N/A,08th Aug 05,N/A,Sports
721,Stardew Valley,PC,Chucklefish,N/A,9.2,N/A,4.91m,26th Feb 16,21st Mar 18,Simulation
722,Dragon Quest VIII: Journey of the Cursed King,PS2,Square Enix,N/A,8.6,N/A,4.90m,15th Nov 05,N/A,Role-Playing
723,Monster Hunter Freedom 3,PSP,Capcom,N/A,N/A,N/A,4.90m,01st Dec 10,08th Jan 19,Role-Playing
724,Diddy Kong Racing,N64,Nintendo,N/A,8.3,N/A,4.88m,24th Nov 97,N/A,Racing
725,Pokémon Mystery Dungeon: Explorers of Time / Darkness,DS,Nintendo,N/A,6.4,N/A,4.88m,20th Apr 08,N/A,Role-Playing
726,Yoshi,All,Nintendo,N/A,N/A,N/A,4.87m,01st Jun 92,09th Nov 20,Puzzle
727,Call of Duty: Black Ops IIII,XOne,Activision,N/A,N/A,N/A,N/A,12th Oct 18,07th Nov 18,Shooter
728,Dr. Mario,NES,Nintendo,N/A,N/A,N/A,4.85m,01st Oct 90,N/A,Puzzle
729,Spyro the Dragon,PS,Sony Computer Entertainment,N/A,8.7,N/A,4.83m,10th Sep 98,N/A,Platform
730,Crash Bandicoot N. Sane Trilogy,PS4,Activision,N/A,N/A,N/A,N/A,30th Jun 17,23rd Sep 18,Platform
731,Assassin's Creed    Read the review,PS3,Ubisoft,7.5,8.2,8.5,N/A,13th Nov 07,N/A,Action
732,Devil May Cry 4,All,Capcom,N/A,N/A,N/A,4.80m,05th Feb 08,11th Oct 20,Action
733,Ys,Series,Nihon Falcom Corp,N/A,N/A,N/A,4.80m,21st Jun 87,09th Feb 21,Role-Playing
734,Call of Duty: Infinite Warfare,XOne,Activision,N/A,N/A,N/A,N/A,04th Nov 16,24th Mar 18,Shooter
735,Crash Team Racing,PS,Sony Computer Entertainment,N/A,9.2,N/A,N/A,30th Sep 99,N/A,Racing
736,LEGO Star Wars: The Complete Saga,DS,LucasArts,N/A,7.8,N/A,N/A,06th Nov 07,N/A,Action
737,The Legend of Zelda: Phantom Hourglass    Read the review,DS,Nintendo,9.2,9.1,N/A,4.76m,02nd Oct 07,N/A,Adventure
738,Batman: Arkham City,X360,Warner Bros. Interactive,N/A,9.5,N/A,N/A,18th Oct 11,N/A,Action
739,Tomb Raider: The Last Revelation,All,Eidos Interactive,N/A,N/A,N/A,4.74m,22nd Nov 99,26th Oct 20,Action-Adventure
740,Driver 2,PS,Atari,N/A,7.0,N/A,N/A,13th Nov 00,N/A,Action
741,The Simpsons: Hit & Run,PS2,VU Games,N/A,7.7,N/A,N/A,16th Sep 03,N/A,Racing
742,World of Warcraft: Cataclysm,PC,Blizzard Entertainment,N/A,9.0,N/A,4.70m,07th Dec 10,22nd Apr 18,MMO
743,The Witcher 3: Wild Hunt,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,4.70m,19th May 15,24th Mar 18,Role-Playing
744,Devil May Cry 5,All,Capcom,N/A,N/A,N/A,4.70m,08th Mar 19,11th Oct 20,Action
745,Tony Hawk's Pro Skater 2,PS,Activision,N/A,9.3,N/A,N/A,20th Sep 00,N/A,Sports
746,Gran Turismo    Read the review,PSP,Sony Computer Entertainment,7.5,7.7,9.5,4.67m,01st Oct 09,N/A,Racing
747,The Lord of the Rings: The Two Towers,PS2,Electronic Arts,N/A,8.3,N/A,N/A,21st Oct 02,N/A,Action
748,Nintendogs + cats,3DS,Nintendo,N/A,7.2,N/A,4.64m,27th Mar 11,N/A,Simulation
749,Tomb Raider,PS,Eidos Interactive,N/A,8.9,N/A,N/A,14th Nov 96,N/A,Action
750,God of War,PS2,Sony Computer Entertainment,N/A,9.3,N/A,4.62m,22nd Mar 05,N/A,Action
751,The Legend of Zelda: A Link to the Past,SNES,Nintendo,N/A,10.0,N/A,4.61m,13th Apr 92,N/A,Adventure
752,Left 4 Dead,PC,Valve Corporation,N/A,8.6,8.5,4.60m,17th Oct 08,N/A,Shooter
753,Forza Motorsport 4,X360,Microsoft Studios,N/A,9.1,N/A,N/A,11th Oct 11,N/A,Racing
754,Resident Evil 3 (2020),All,Capcom,N/A,N/A,N/A,4.60m,03rd Apr 20,11th Oct 20,Action-Adventure
755,Guitar Hero III: Legends of Rock,Wii,RedOctane,N/A,8.6,N/A,N/A,28th Oct 07,N/A,Misc
756,Sonic Heroes,All,Sega,N/A,N/A,N/A,4.58m,06th Jan 04,14th Nov 20,Platform
757,BioShock Infinite,PC,2K Games,N/A,N/A,N/A,4.56m,26th Mar 13,N/A,Shooter
758,Mario & Luigi: Bowser's Inside Story    Read the review,DS,Nintendo,9.1,9.1,N/A,4.56m,14th Sep 09,N/A,Role-Playing
759,FIFA 15,PS3,EA Sports,N/A,6.9,N/A,N/A,23rd Sep 14,23rd Mar 18,Sports
760,Mario & Sonic at the Olympic Winter Games,Wii,Sega,N/A,6.8,N/A,N/A,13th Oct 09,N/A,Sports
761,Overwatch,PS4,Blizzard Entertainment,N/A,8.8,N/A,N/A,24th May 16,24th Mar 18,Shooter
762,Madden NFL 2005,PS2,EA Sports,N/A,9.5,N/A,N/A,09th Aug 04,N/A,Sports
763,Guitar Hero III: Legends of Rock,X360,RedOctane,N/A,8.7,N/A,N/A,28th Oct 07,N/A,Misc
764,Star Wars Battlefront II (2017),PS4,Electronic Arts,N/A,N/A,N/A,N/A,17th Nov 17,29th Dec 17,Shooter
765,Dead Island,PC,Deep Silver,N/A,7.1,N/A,4.52m,06th Sep 11,N/A,Action
766,Arma 2: Operation Arrowhead,PC,Meridian4,N/A,N/A,N/A,4.51m,29th Jun 10,01st Feb 19,Shooter
767,Riven: The Sequel to Myst,PC,Red Orb,N/A,N/A,N/A,4.50m,29th Oct 97,N/A,Adventure
768,Warcraft III: Reign of Chaos,PC,Blizzard Entertainment,N/A,9.3,N/A,4.50m,03rd Jul 02,23rd Nov 18,Strategy
769,LittleBigPlanet    Read the review,PS3,Sony Computer Entertainment,9.2,9.4,9.2,4.50m,28th Oct 08,N/A,Platform
770,ARK: Survival Evolved,PC,Studio Wildcard,N/A,N/A,N/A,4.50m,02nd Jun 15,22nd Sep 18,Action-Adventure
771,This War of Mine,Series,11 bit studios,N/A,N/A,N/A,4.50m,14th Nov 14,14th Mar 20,Strategy
772,Alan Wake,Series,Microsoft Game Studios,N/A,N/A,N/A,4.50m,18th May 10,19th Mar 20,Action-Adventure
773,Dragon Ball Z: Kakarot,All,Bandai Namco Entertainment,N/A,N/A,N/A,4.50m,17th Jan 20,09th Oct 20,Role-Playing
774,Monster Hunter 3,All,Capcom,N/A,N/A,N/A,4.50m,20th Apr 10,13th Oct 20,Role-Playing
775,Grand Theft Auto: Vice City Stories,All,Rockstar Games,N/A,N/A,N/A,4.50m,31st Oct 06,13th Oct 20,Action-Adventure
776,FIFA Football 2005,All,EA Sports,N/A,N/A,N/A,4.50m,12th Oct 04,15th Oct 20,Sports
777,Madden NFL 09,All,EA Sports,N/A,N/A,N/A,4.50m,12th Aug 08,22nd Oct 20,Sports
778,NBA 2K13,All,2K Sports,N/A,N/A,N/A,4.50m,02nd Oct 12,22nd Oct 20,Sports
779,This War of Mine,All,11 bit studios,N/A,N/A,N/A,4.50m,14th Nov 14,10th Jan 21,Strategy
780,Peter Jackson's King Kong: The Official Game of the Movie,All,Ubisoft,N/A,N/A,N/A,4.50m,17th Nov 05,23rd Feb 21,Action-Adventure
781,Might and Magic,Series,New World Computing,N/A,N/A,N/A,4.50m,31st Jul 90,14th Mar 21,Role-Playing
782,Professor Layton and the Curious Village,DS,Nintendo,N/A,8.7,N/A,4.49m,10th Feb 08,N/A,Adventure
783,Spider-Man: The Movie,PS2,Activision,N/A,8.2,N/A,N/A,15th Apr 02,N/A,Action
784,The Elder Scrolls IV: Oblivion    Read the review,X360,Take-Two Interactive,8.8,9.2,N/A,N/A,07th Jul 09,N/A,Role-Playing
785,Resident Evil (2002),All,Capcom,N/A,N/A,N/A,4.45m,13th Sep 02,11th Oct 20,Action-Adventure
786,The Legend of Zelda: The Wind Waker,GC,Nintendo,N/A,9.6,N/A,4.43m,26th Mar 03,N/A,Adventure
787,Tony Hawk's Pro Skater 3,PS2,Activision,N/A,9.1,N/A,N/A,28th Oct 01,N/A,Sports
788,Ghosts 'n Goblins,Series,Capcom,N/A,N/A,N/A,4.40m,19th Sep 85,03rd Feb 20,Platform
789,Dino Crisis,Series,Capcom,N/A,N/A,N/A,4.40m,31st Aug 99,04th Feb 20,Action-Adventure
790,Winning Eleven: Pro Evolution Soccer 2007,PS2,Konami,N/A,8.8,N/A,N/A,06th Feb 07,N/A,Sports
791,Zelda II: The Adventure of Link,NES,Nintendo,N/A,N/A,N/A,4.38m,01st Sep 88,28th Jan 18,Adventure
792,Michael Jackson: The Experience,Wii,Ubisoft,N/A,5.6,N/A,N/A,23rd Nov 10,N/A,Misc
793,Tom Clancy's The Division,PS4,Ubisoft,N/A,N/A,N/A,N/A,08th Mar 16,04th May 18,Shooter
794,Need for Speed: Most Wanted,PS2,Electronic Arts,N/A,8.6,N/A,N/A,15th Nov 05,N/A,Racing
795,Tom Clancy's Rainbow Six: Siege,PS4,Ubisoft,N/A,N/A,N/A,N/A,01st Dec 15,N/A,Shooter
796,Resident Evil Zero,All,Capcom,N/A,N/A,N/A,4.35m,12th Nov 02,11th Oct 20,Action-Adventure
797,Call of Duty: Advanced Warfare,X360,Activision,N/A,9.1,N/A,N/A,04th Nov 14,04th Jan 18,Shooter
798,Watch Dogs,PS4,Ubisoft,N/A,N/A,N/A,N/A,27th May 14,15th Mar 18,Action-Adventure
799,Animal Crossing: City Folk    Read the review,Wii,Nintendo,6.8,7.1,8.8,4.32m,16th Nov 08,N/A,Simulation
800,Starbound,PC,"Infocom, Inc.",N/A,N/A,N/A,4.31m,01st Jan 14,N/A,Misc
801,Asteroids,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 81,N/A,Shooter
802,Dragon Quest VII,PS,Enix,N/A,8.0,3.0,4.30m,01st Nov 01,27th Mar 18,Role-Playing
803,Just Dance,Wii,Ubisoft,N/A,5.4,N/A,4.30m,17th Nov 09,N/A,Misc
804,Monster Hunter Generations,3DS,Capcom,N/A,8.8,N/A,4.30m,15th Jul 16,30th Jan 18,Action
805,Batman: Arkham Asylum,All,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,4.30m,25th Aug 09,09th Nov 20,Action-Adventure
806,Batman: Arkham Asylum    Read the review,PS3,Eidos Interactive,9.1,9.0,N/A,N/A,25th Aug 09,N/A,Action
807,Call of Duty: Advanced Warfare,PS3,Activision,N/A,9.1,N/A,N/A,04th Nov 14,04th Jan 18,Shooter
808,God of War II,PS2,Sony Computer Entertainment,N/A,9.3,9.8,4.24m,13th Mar 07,N/A,Action
809,Namco Museum,GBA,Namco,N/A,N/A,N/A,N/A,10th Jun 01,N/A,Misc
810,Super Paper Mario,Wii,Nintendo,N/A,8.5,N/A,4.23m,09th Apr 07,N/A,Platform
811,Assassin's Creed: Revelations,PS3,Ubisoft,N/A,8.8,N/A,N/A,15th Nov 11,N/A,Action
812,Assassin's Creed: Revelations,X360,Ubisoft,N/A,7.9,N/A,N/A,15th Nov 11,N/A,Action
813,FIFA Soccer 06,PS2,EA Sports,N/A,8.4,N/A,N/A,04th Oct 05,N/A,Sports
814,Counter-Strike,PC,Sierra Studios,N/A,N/A,N/A,4.20m,08th Nov 00,N/A,Misc
815,Monster Hunter 4 Ultimate,3DS,Capcom,N/A,8.8,N/A,4.20m,13th Feb 15,28th Mar 18,Role-Playing
816,Mario Strikers,Series,Nintendo,N/A,N/A,N/A,4.20m,05th Dec 05,21st Feb 20,Sports
817,Perfect Dark,Series,Rare,N/A,N/A,N/A,4.20m,22nd May 00,26th Feb 21,Shooter
818,Street Fighter IV    Read the review,PS3,Capcom,9.1,9.3,9.0,N/A,17th Feb 09,N/A,Fighting
819,7 Days to Die,PC,The Fun Pimps,N/A,N/A,N/A,4.18m,13th Dec 13,31st May 18,Action
820,FIFA Soccer 12,X360,EA Sports,N/A,9.2,N/A,N/A,27th Sep 11,N/A,Sports
821,Call of Duty: Ghosts,PS4,Activision,N/A,7.5,N/A,N/A,15th Nov 13,21st Mar 18,Shooter
822,Teenage Mutant Ninja Turtles,NES,Ultra Games,N/A,5.9,N/A,N/A,01st Jun 89,N/A,Platform
823,Just Cause 2    Read the review,PC,Eidos Interactive,7.8,8.2,N/A,4.16m,23rd Mar 10,N/A,Action
824,Excitebike,NES,Nintendo,N/A,N/A,N/A,4.16m,18th Oct 85,N/A,Racing
825,The Legend of Zelda: A Link Between Worlds,3DS,Nintendo,N/A,9.3,N/A,4.16m,22nd Nov 13,05th Jan 18,Adventure
826,Tennis,All,Nintendo,N/A,N/A,N/A,4.16m,18th Oct 85,05th Dec 20,Sports
827,Frogger,PS,Hasbro Interactive,N/A,N/A,N/A,N/A,30th Sep 97,N/A,Action
828,Star Wars Battlefront (2015),XOne,Electronic Arts,N/A,6.9,N/A,N/A,17th Nov 15,24th Mar 18,Shooter
829,FIFA 14,X360,EA Sports,N/A,N/A,N/A,N/A,24th Sep 13,15th Sep 18,Sports
830,Madden NFL 2003,PS2,EA Sports,N/A,9.4,N/A,N/A,12th Aug 02,N/A,Sports
831,Assassin's Creed: Unity,PS4,Ubisoft,N/A,N/A,N/A,N/A,11th Nov 14,04th May 18,Action
832,Destiny 2,PS4,Activision,N/A,N/A,N/A,N/A,06th Sep 17,20th Apr 18,Shooter
833,Super Mario World 2: Yoshi's Island,SNES,Nintendo,N/A,9.0,N/A,4.12m,04th Oct 95,N/A,Platform
834,Shadow of the Tomb Raider,All,Square Enix,N/A,N/A,N/A,4.12m,14th Sep 18,26th Oct 20,Action-Adventure
835,Batman: Arkham Knight,PS4,Warner Bros. Interactive,N/A,8.1,N/A,N/A,23rd Jun 15,04th Jan 18,Action
836,FIFA 07 Soccer,PS2,EA Sports,N/A,8.4,N/A,N/A,03rd Oct 06,N/A,Sports
837,The Sims 4    Read the review,PC,Electronic Arts,5.8,7.0,N/A,N/A,02nd Sep 14,29th Dec 17,Simulation
838,Street Fighter II Turbo,SNES,Capcom,N/A,9.0,N/A,4.10m,01st Aug 93,N/A,Fighting
839,Monster Hunter 4,3DS,Capcom,N/A,N/A,N/A,4.10m,14th Sep 13,07th Jan 19,Role-Playing
840,Sakura Wars,Series,Sega,N/A,N/A,N/A,4.10m,30th Mar 10,08th Feb 20,Role-Playing
841,Crash Bandicoot 2: Cortex Strikes Back,PS,Sony Computer Entertainment,N/A,8.6,N/A,4.09m,31st Oct 97,N/A,Platform
842,Fallout: New Vegas    Read the review,X360,Bethesda Softworks,7.7,8.2,N/A,N/A,19th Oct 10,N/A,Role-Playing
843,Assassin's Creed Origins,PS4,Ubisoft,N/A,N/A,N/A,N/A,27th Oct 17,10th Jan 18,Action
844,Far Cry 4,PS4,Ubisoft,N/A,8.4,N/A,N/A,18th Nov 14,23rd Jan 18,Shooter
845,Carnival Games,Wii,Global Star Software,N/A,4.2,N/A,N/A,28th Aug 07,N/A,Misc
846,World Soccer Winning Eleven 9,PS2,Konami,N/A,8.9,N/A,N/A,07th Feb 06,N/A,Sports
847,Forza Motorsport 2,X360,Microsoft Game Studios,N/A,9.1,N/A,N/A,29th May 07,N/A,Racing
848,Namco Museum Vol.3,PS,Namco,N/A,N/A,N/A,N/A,31st Jan 97,N/A,Misc
849,Tekken Tag Tournament,PS2,Namco,N/A,8.7,N/A,N/A,25th Oct 00,N/A,Fighting
850,Dragon Ball Xenoverse,All,Bandai Namco Games,N/A,N/A,N/A,4.04m,24th Feb 15,27th Oct 20,Role-Playing
851,Super Mario Maker,WiiU,Nintendo,N/A,8.8,N/A,4.02m,11th Sep 15,29th Mar 18,Platform
852,Golf,NES,Nintendo,N/A,N/A,N/A,4.01m,18th Oct 85,N/A,Sports
853,Star Fox 64,N64,Nintendo,N/A,9.0,N/A,4.00m,01st Jul 97,N/A,Shooter
854,EyeToy Play,PS2,Sony Computer Entertainment,N/A,7.5,N/A,4.00m,04th Nov 03,N/A,Misc
855,Diablo II,PC,Blizzard Entertainment,N/A,8.8,N/A,4.00m,29th Jun 00,N/A,Role-Playing
856,Zoo Tycoon,PC,Microsoft,N/A,7.1,N/A,4.00m,18th Oct 01,N/A,Strategy
857,"Warhammer 40,000: Dawn of War",PC,THQ,N/A,8.8,N/A,4.00m,20th Sep 04,N/A,Strategy
858,Disney's Aladdin,GEN,Sega,N/A,N/A,N/A,4.00m,11th Nov 93,N/A,Platform
859,World of Warcraft: Wrath of the Lich King,PC,Blizzard Entertainment,N/A,9.3,9.3,4.00m,13th Nov 08,22nd Apr 18,MMO
860,Pitfall!,2600,Activision,N/A,N/A,N/A,4.00m,20th Apr 82,N/A,Platform
861,DayZ,PC,Bohemia Interactive,N/A,N/A,N/A,4.00m,09th Jul 12,20th Dec 20,Action-Adventure
862,The Last of Us Part II    Read the review,PS4,Sony Interactive Entertainment,7.0,N/A,N/A,4.00m,19th Jun 20,25th Jul 20,Action
863,Super Mario Run,iOS,Nintendo,N/A,N/A,N/A,4.00m,15th Dec 16,N/A,Action
864,Monster Hunter: World,PS4,Capcom,N/A,9.3,9.0,4.00m,26th Jan 18,30th Jan 18,Action
865,Sengoku BASARA,Series,Capcom,N/A,N/A,N/A,4.00m,12th Oct 05,04th Feb 20,Action
866,The Outer Worlds,Series,Private Division,N/A,N/A,N/A,4.00m,25th Oct 19,06th Feb 20,Role-Playing
867,Risk of Rain,Series,Chucklefish,N/A,N/A,N/A,4.00m,08th Nov 13,04th Mar 20,Action-Adventure
868,God Eater,Series,D3 Publisher,N/A,N/A,N/A,4.00m,15th Mar 11,12th Mar 20,Role-Playing
869,Little Nightmares,Series,Bandai Namco Entertainment,N/A,N/A,N/A,4.00m,28th Apr 17,15th Mar 20,Platform
870,Hyrule Warriors: Age of Calamity    Read the review,NS,Nintendo,5.0,9.0,N/A,4.00m,20th Nov 20,12th Sep 20,Action
871,The Outer Worlds,All,Private Division,N/A,N/A,N/A,4.00m,25th Oct 19,10th Oct 20,Role-Playing
872,Madden NFL 10,All,EA Sports,N/A,N/A,N/A,4.00m,13th Aug 09,15th Oct 20,Sports
873,Need for Speed: Shift,All,Electronic Arts,N/A,N/A,N/A,4.00m,15th Sep 09,15th Oct 20,Racing
874,Need for Speed Rivals,All,Electronic Arts,N/A,N/A,N/A,4.00m,15th Nov 13,20th Oct 20,Racing
875,Lego Jurassic World,All,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,4.00m,12th Jun 15,22nd Oct 20,Action-Adventure
876,NBA 2K12,All,2K Sports,N/A,N/A,N/A,4.00m,04th Oct 11,22nd Oct 20,Sports
877,Just Dance 2015,All,Ubisoft,N/A,N/A,N/A,4.00m,21st Oct 14,24th Oct 20,Music
878,WWE SmackDown vs. Raw 2009,All,THQ,N/A,N/A,N/A,4.00m,09th Nov 08,24th Oct 20,Sports
879,The Elder Scrolls III: Morrowind,All,Bethesda Softworks,N/A,N/A,N/A,4.00m,01st May 02,27th Oct 20,Role-Playing
880,Far Cry Primal,All,Ubisoft,N/A,N/A,N/A,4.00m,23rd Feb 16,28th Oct 20,Action-Adventure
881,Star Wars: Battlefront,All,LucasArts,N/A,N/A,N/A,4.00m,21st Sep 04,31st Oct 20,Shooter
882,BioShock,All,2K Games,N/A,N/A,N/A,4.00m,21st Aug 07,03rd Nov 20,Shooter
883,Max Payne 3,All,Rockstar Games,N/A,N/A,N/A,4.00m,15th May 12,06th Nov 20,Shooter
884,Company of Heroes,Series,THQ,N/A,N/A,N/A,4.00m,12th Sep 06,16th Nov 20,Strategy
885,The Lord of the Rings: The Two Towers,All,Electronic Arts,N/A,N/A,N/A,4.00m,21st Oct 02,03rd Dec 20,Action
886,Zombie Army,Series,Rebellion Developments,N/A,N/A,N/A,4.00m,28th Feb 13,28th Dec 20,Shooter
887,Dead Space 2,All,Electronic Arts,N/A,N/A,N/A,4.00m,25th Jan 11,04th Jan 21,Action-Adventure
888,Monster Rancher,Series,Tecmo,N/A,N/A,N/A,4.00m,30th Nov 97,23rd Jan 21,Role-Playing
889,Ratatouille,All,THQ,N/A,N/A,N/A,4.00m,26th Jun 07,01st Mar 21,Platform
890,Max Payne,All,Gathering of Developers,N/A,N/A,N/A,4.00m,23rd Jul 01,13th Mar 21,Shooter
891,Rocksmith,Series,Ubisoft,N/A,N/A,N/A,4.00m,18th Oct 11,13th Jun 21,Music
892,Fallout 3    Read the review,PS3,Bethesda Softworks,8.2,8.8,N/A,N/A,28th Oct 08,N/A,Role-Playing
893,The Legend of Zelda: Oracle of Ages / Seasons,GBC,Nintendo,N/A,N/A,N/A,3.99m,13th May 01,11th Jan 19,Adventure
894,The Elder Scrolls V: Skyrim,PC,Bethesda Softworks,N/A,9.2,N/A,N/A,11th Nov 11,01st Apr 18,Role-Playing
895,Namco Museum: 50th Anniversary,PS2,Namco,N/A,N/A,N/A,N/A,30th Aug 05,N/A,Misc
896,NBA 2K16,PS4,2K Sports,N/A,8.7,N/A,N/A,29th Sep 15,28th Mar 18,Sports
897,Divinity,Series,CDV Software Entertainment,N/A,N/A,N/A,3.98m,22nd Sep 02,15th Mar 20,Role-Playing
898,Far Cry 5,PS4,Ubisoft,N/A,7.9,N/A,N/A,27th Mar 18,28th Feb 18,Action
899,Battlefield 4,PS4,Electronic Arts,N/A,8.3,N/A,N/A,15th Nov 13,09th Jan 18,Shooter
900,Assassin's Creed IV: Black Flag,PS3,Ubisoft,N/A,8.7,N/A,N/A,29th Oct 13,14th Mar 18,Action-Adventure
901,EA Sports Active,Wii,EA Sports,N/A,8.3,N/A,N/A,19th May 09,N/A,Sports
902,Dark Souls II,All,Bandai Namco Games,N/A,N/A,N/A,3.92m,11th Mar 14,23rd Nov 20,Role-Playing
903,Half-Life 2: Episode One,PC,Electronic Arts,N/A,8.7,N/A,3.92m,01st Jun 06,N/A,Shooter
904,Donkey Kong Land,GB,Nintendo,N/A,N/A,N/A,3.91m,26th Jul 95,N/A,Platform
905,English Training: Have Fun Improving Your Skills!,DS,Nintendo,N/A,N/A,N/A,3.91m,27th Oct 06,N/A,Misc
906,Dragon Quest III,NES,Enix,N/A,N/A,8.0,3.90m,01st Mar 92,27th Mar 18,Role-Playing
907,Tony Hawk's Underground,PS2,Activision,N/A,8.7,N/A,N/A,27th Oct 03,N/A,Sports
908,Just Dance 2014,Wii,Ubisoft,N/A,7.4,N/A,N/A,08th Oct 13,08th Mar 18,Music
909,Professor Layton and the Diabolical Box    Read the review,DS,Nintendo,9.0,8.5,N/A,3.88m,24th Aug 09,N/A,Adventure
910,Sports Champions,PS3,Sony Computer Entertainment,N/A,7.6,N/A,N/A,17th Sep 10,N/A,Sports
911,Final Fantasy III,All,Square,N/A,N/A,N/A,3.86m,27th Apr 90,19th Oct 20,Role-Playing
912,World Soccer Winning Eleven 8 International,PS2,Konami,N/A,9.3,N/A,N/A,01st Feb 05,N/A,Sports
913,Namco Museum Vol.1,PS,Namco,N/A,N/A,N/A,N/A,31st Jul 96,N/A,Misc
914,Cyberpunk 2077    Read the review,PS4,CD Projekt Red Studio,8.5,N/A,N/A,3.84m,19th Nov 20,10th Jun 19,Action-Adventure
915,The Legend of Zelda: Link's Awakening,GB,Nintendo,N/A,N/A,N/A,3.83m,01st Aug 93,N/A,Adventure
916,Resident Evil VII: Biohazard    Read the review,PS4,Capcom,N/A,8.6,N/A,3.83m,24th Jan 17,06th Nov 18,Action
917,Final Fantasy VI,All,Square,N/A,N/A,N/A,3.81m,02nd Apr 94,19th Oct 20,Role-Playing
918,Monster Hunter Freedom Unite,PSP,Capcom,N/A,7.7,9.7,3.80m,23rd Jun 09,N/A,Role-Playing
919,Dragon's Dogma: Dark Arisen,All,Capcom,N/A,N/A,N/A,3.80m,23rd Apr 13,08th Jan 21,Role-Playing
920,Homefront,Series,THQ,N/A,N/A,N/A,3.80m,15th Mar 11,14th Feb 21,Shooter
921,Gran Turismo Sport,PS4,Sony Interactive Entertainment,N/A,N/A,N/A,N/A,17th Oct 17,13th Jan 18,Racing
922,LEGO Indiana Jones: The Original Adventures,X360,LucasArts,N/A,7.5,N/A,N/A,03rd Jun 08,N/A,Adventure
923,The Sims: Unleashed,PC,Electronic Arts,N/A,7.3,N/A,N/A,23rd Sep 02,N/A,Simulation
924,Tomodachi Collection,DS,Nintendo,N/A,N/A,N/A,3.76m,18th Jun 09,N/A,Misc
925,Ratchet & Clank: Size Matters,PSP,Sony Computer Entertainment,N/A,8.5,N/A,N/A,13th Feb 07,N/A,Platform
926,Pokémon Trading Card Game,GB,Nintendo,N/A,8.3,N/A,3.72m,10th Apr 00,N/A,Strategy
927,Ratchet & Clank,PS2,Sony Computer Entertainment,N/A,N/A,N/A,3.71m,07th Nov 02,N/A,Platform
928,FIFA 17,XOne,Electronic Arts,N/A,8.8,N/A,N/A,27th Sep 16,28th Mar 18,Sports
